id,class,available_hours,speed_per_hour
4ec7ca5e-8488-11e6-80f6-00505692e771,Весы,,65
26ab2145-008c-11e6-80de-00505692e771,Инженерное оборудование,,90
384ed6d6-fb10-11e1-b482-b614f2bbba79,Источник бесперебойного питания,,85
9da6cf87-6a8a-11e6-80e8-00505692e771,Шейкер-CO2-инкубатор,,100
0ea79b45-aa16-11e5-80d6-00505692e771,Бокс химической защиты с двойной системой фильтрации,,95
c70b310d-e705-11e7-80e0-00155df02900,Облучатель бактерицидный,,55
5639748f-7b4b-11e6-80f6-00505692e771,Хроматограф жидкостный,,70
b2b30bb3-6a8a-11e6-80e8-00505692e771,Шейкер-CO2-инкубатор,,100
7032fa55-d023-11e7-80e0-00155df02900,Хроматограф жидкостный,,55
53514195-bb88-11e5-80d6-00505692e771,Шейкер-CO2-инкубатор,,55
37673950-a17e-11e5-80d6-00505692e771,Верхнеприводная мешалка,,50
01125983-a2ba-11de-a428-005056c00008,Инженерное оборудование,,65
5abd06fc-b01b-11e7-80de-00155df02900,Холодильник,,75
e547446a-f53c-11e3-899d-6ee664173b4c,Производственное оборудование,,55
22c36a9f-d6dc-11e5-80d8-00505692e771,Морозильник,,90
27eb3300-d90f-11e8-80ee-00155df02900,Производственное оборудование,,65
3377b25f-a2d3-11e0-9449-3279b6ee2664,Инженерное оборудование,,65
88ad7a3a-ebfe-11e8-80ee-00155df02900,Производственное оборудование,,50
d6a190a2-7dfd-11e7-80d7-00155df02900,Хроматограф жидкостный,,50
dfe55000-a147-11e0-9449-3279b6ee2664,Сухожаровой шкаф,,75
4509d540-d803-11e2-8893-b614f2bbba79,Ламинар,,95
3a5093dd-9b55-11e6-80fa-00505692e771,Холодильник,,100
d77f1b96-4495-11e8-80e1-00155df02900,Биореактор,,95
55ceed5e-5310-11e6-80e8-00505692e771,Ламинар,,85
6fee9b9f-7a60-11e5-80d0-00505692e771,Вакуумный концентратор,,65
3bf103b0-bf71-11e1-b482-b614f2bbba79,Камера для изоэлектрофокусирования,,95
9bd7f06d-8f22-11e7-80d8-00155df02900,Камера для электрофореза,,55
4ec79442-5adb-11e6-80e8-00505692e771,Титратор,,55
f4cb3078-27aa-11e1-9589-b614f2bbba79,Инженерное оборудование,,95
4b9379b2-ed18-11e5-80d8-00505692e771,Хроматограф жидкостный,,65
0322c19a-d2d2-11e8-80eb-00155df02900,Автомобили,,50
57166514-a2bb-11de-a428-005056c00008,Шейкер-инкубатор,,100
7e87bbd4-8ad0-11e8-80e5-00155df02900,Вортекс,,65
9f21328d-0de8-11e2-b482-b614f2bbba79,Камера для электрофореза,,55
bc7eecbe-fa9d-11e7-80e0-00155df02900,Здания и сооружения,,70
4cc9787c-b036-11e8-80e8-00155df02900,Дозатор,,85
470d59e9-89a0-11e3-8527-b614f2bbba79,Производственное оборудование,,100
231cd193-ca86-11e5-80d6-00505692e771,Криохранилище,,65
8938765f-c5fc-11e6-80c6-00155df02900,Производственное оборудование,,75
12887fec-c39b-11e3-8903-6ee664173b4c,Генератор чистого водорода,,100
0564bad4-8cad-11e7-80d7-00155df02900,Ротор,,100
3a8bd595-86b7-11e4-80be-00505692e771,Инженерное оборудование,,80
58c9b10a-872b-11e7-80d7-00155df02900,Анализатор общего углерода,,85
0bbcb679-d66c-11e7-80e0-00155df02900,CO2-инкубатор,,50
e6de230c-3864-11e2-b482-b614f2bbba79,Анализатор иммуноферментный,,80
e1dd0aa8-d092-11e5-80d8-00505692e771,Производственное оборудование,,50
e4da83fb-a4ec-11e6-80fa-00505692e771,Роботизированная станция,,65
aa08a9e9-919e-11e8-80e5-00155df02900,ПЦР-бокс,,100
a2e8812c-5677-11e3-a533-b614f2bbba79,Автоматизированная система подачи плашек,,70
6b84a84a-5328-11e6-80e8-00505692e771,Морозильник,,65
e0380c2f-d66c-11e7-80e0-00155df02900,Криохранилище,,55
b906c5f6-008b-11e6-80de-00505692e771,Инженерное оборудование,,80
424d1200-1dcf-11e6-80e4-00505692e771,Осмометр,,75
6051870e-434f-11e6-80e8-00505692e771,Шейкер-CO2-инкубатор,,55
bfba2c41-8f22-11e7-80d8-00155df02900,Светильник,,75
8c705a6f-e977-11e7-80e0-00155df02900,ЗИП,,50
b7dc5fb6-6d1d-11e7-80d6-00155df02900,CO2-инкубатор,,50
cbc7f5b1-cdf0-11e8-80e9-00155df02900,Биореактор,,80
33da7878-c404-11e5-80d6-00505692e771,Шейкер-CO2-инкубатор,,85
d1a2f553-8f22-11e7-80d8-00155df02900,Источник бесперебойного питания,,75
f5a20544-5ccd-11e7-80d6-00155df02900,Система капиллярного электрофореза,,95
cbaab284-8f22-11e7-80d8-00155df02900,Вытяжной шкаф,,90
7e983962-9494-11e7-80dc-00155df02900,Спектрофотометр,,70
c5b26eb7-8f22-11e7-80d8-00155df02900,Производственное оборудование,,55
3da04149-a9ce-11e7-80de-00155df02900,Производственное оборудование,,65
d79b38d6-8f22-11e7-80d8-00155df02900,Промыватель микропланшетный,,70
3a8f3172-2a09-11e5-80e7-96119de7fa63,Производственное оборудование,,90
60d66b72-a17e-11e5-80d6-00505692e771,Верхнеприводная мешалка,,70
3d793bed-90fa-11e1-818a-b614f2bbba79,Амплификатор,,80
1e440e90-8f22-11e7-80d8-00155df02900,Спектрофотометр,,90
66d6f211-e52f-11e1-b482-b614f2bbba79,Высокоскоростной смеситель-гранулятор,,100
54dc1b80-ea2f-11e3-8150-6ee664173b4c,Манипулятор переносящий,,95
e9866f35-8f22-11e7-80d8-00155df02900,Производственное оборудование,,70
063880df-acd2-11e7-80de-00155df02900,Френчпрес,,90
844179ca-de76-11e7-80e0-00155df02900,Производственное оборудование,,75
bfba2c7f-8f22-11e7-80d8-00155df02900,Производственное оборудование,,95
b7067a9c-cbf0-11e1-b482-b614f2bbba79,Роботизированная станция,,85
b3a8ab20-53b9-11e1-a97d-b614f2bbba79,Микроцентрифуга,,65
dd937c17-8f22-11e7-80d8-00155df02900,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,100
6c9ca6d0-8ad0-11e8-80e5-00155df02900,Трансформатор,,90
788f8087-8ad0-11e8-80e5-00155df02900,Насос,,85
148dfa68-2bab-11e5-80c5-00505692e771,Система капиллярного электрофореза,,80
b721e93e-2e4d-11e6-80e8-00505692e771,Весы,,65
9bd7f0f9-8f22-11e7-80d8-00155df02900,Производственное оборудование,,75
63005345-d421-11e7-80e0-00155df02900,Производственное оборудование,,100
9f2132bd-0de8-11e2-b482-b614f2bbba79,Хромато-масс-спектрометр,,80
6f3b6808-cf10-11e1-b482-b614f2bbba79,Производственное оборудование,,70
0c568213-8f22-11e7-80d8-00155df02900,Термостат,,55
40d098f4-609d-11e7-80d6-00155df02900,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,95
3d793bd3-90fa-11e1-818a-b614f2bbba79,ПЦР-бокс,,55
66a208b9-8ad0-11e8-80e5-00155df02900,Дозатор,,55
fd242b57-1c66-11e8-80e0-00155df02900,Трансформатор,,50
8ae30220-0e13-11e3-a533-b614f2bbba79,Производственное оборудование,,90
08bbb053-2ba6-11e5-80c5-00505692e771,Микроскоп,,90
8c00a3d2-1a2d-11e9-80ee-00155df02900,Инженерное оборудование,,50
60a9cbcb-8ad0-11e8-80e5-00155df02900,Дозатор,,75
b31ca69f-e4b4-11e7-80e0-00155df02900,Производственное оборудование,,50
ebbb5220-081e-11e4-9b13-6ee664173b4c,Производственное оборудование,,50
3c2ba541-8f22-11e7-80d8-00155df02900,Термостат твердотельный,,65
0c568223-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,80
fda9f7a5-c7c9-11e0-8800-b614f2bbba79,Хроматограф жидкостный,,65
d59457b4-c938-11e7-80e0-00155df02900,Криохранилище,,95
b711bff4-5b8b-11e1-a97d-b614f2bbba79,ЗИП,,95
4e1b7602-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,55
5815cdbe-6e68-11e4-80be-00505692e771,Шейкер-CO2-инкубатор,,65
62072bd7-1074-11e3-a533-b614f2bbba79,Камера для определения фотостабильности,,75
d59ccb8e-6260-11e3-b559-b614f2bbba79,Производственное оборудование,,85
c0a7d88b-a54f-11e4-80be-00505692e771,Производственное оборудование,,90
74eb0cf2-80a4-11e6-80f6-00505692e771,Аппарат для сварки термопластиковых трубок,,50
303661a9-8f22-11e7-80d8-00155df02900,Производственное оборудование,,75
6c02ecc9-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,55
8154e344-41df-11e6-80e8-00505692e771,Производственное оборудование,,80
33bd9c12-52cf-11e4-80b9-00505692e771,Инженерное оборудование,,50
8d49ee3b-1208-11e6-80e0-00505692e771,Производственное оборудование,,85
fb6b5ab2-8050-11e0-9449-3279b6ee2664,Титратор,,85
1e440e84-8f22-11e7-80d8-00155df02900,Холодильник,,90
de46a6c5-9703-11e8-80e5-00155df02900,Холодильник,,80
89cc0560-a302-11e5-80d6-00505692e771,Инженерное оборудование,,100
12ebe011-3487-11e6-80e8-00505692e771,Термостат твердотельный,,85
36310766-8f22-11e7-80d8-00155df02900,Весы,,70
1e440e1e-8f22-11e7-80d8-00155df02900,Центрифуга,,70
303661c9-8f22-11e7-80d8-00155df02900,Производственное оборудование,,65
a65dda80-629c-11e1-a97d-b614f2bbba79,Центрифуга,,95
2d7a19e6-6f69-11e6-80f0-00505692e771,Система капиллярного электрофореза,,65
901e7660-6616-11e6-80e8-00505692e771,Весы,,100
1bebdb21-6e6d-11e5-80d0-00505692e771,Производственное оборудование,,65
541610bb-8f22-11e7-80d8-00155df02900,Водяная баня,,85
60a9ccc7-8ad0-11e8-80e5-00155df02900,Источник бесперебойного питания,,95
317f9a4e-3d01-11e6-80e8-00505692e771,Хроматограф газовый,,75
7297440a-8ad0-11e8-80e5-00155df02900,Дозатор,,100
74f1a122-cb7f-11e6-80c6-00155df02900,Инженерное оборудование,,55
4aa82d0a-c4db-11e5-80d6-00505692e771,Спектрофотометр,,100
54161057-8f22-11e7-80d8-00155df02900,Система капиллярного электрофореза,,95
5e7a2335-625a-11e3-b559-b614f2bbba79,Производственное оборудование,,55
d92c6582-bca7-11e8-80e9-00155df02900,Складское оборудование,,100
146eeb82-bf4a-11e5-80d6-00505692e771,Автоклав,,50
08f0409e-817d-11e6-80f6-00505692e771,Центрифуга,,100
600b4c77-8f22-11e7-80d8-00155df02900,Блок питания,,80
dd937bfd-8f22-11e7-80d8-00155df02900,pH-метр,,85
ece56852-de55-11e7-80e0-00155df02900,УФ лампа,,100
768c0b81-61a8-11e8-80e5-00155df02900,Производственное оборудование,,85
e82ba413-bad3-11e6-80be-b5eea29936c1,Микротом,,55
46318c1e-478f-11df-8654-72d93bfbea9b,Производственное оборудование,,80
71ae74fa-2710-11e5-80c0-00505692e771,Манифолд вакуумный,,50
fd33b50e-a613-11e0-9449-3279b6ee2664,Производственное оборудование,,65
29aa7ef9-0aec-11e7-80d4-00155df02900,Микроскоп,,50
ebf944ea-9533-11e2-aacb-b614f2bbba79,Ламинар,,85
7cef15fe-0933-11e6-80de-00505692e771,Инженерное оборудование,,65
bed37a8b-2e9d-11e9-80ee-00155df02900,Источник бесперебойного питания,,95
6c9ca6d2-8ad0-11e8-80e5-00155df02900,Хроматограф жидкостный,,55
8fe511ff-8f22-11e7-80d8-00155df02900,Система для выделения плазмидной ДНК,,65
297dd607-7b44-11e6-80f6-00505692e771,Хроматограф жидкостный,,65
f963ba48-25ca-11e7-80d6-00155df02900,Хроматограф жидкостный,,80
969050c0-e562-11e7-80e0-00155df02900,Инженерное оборудование,,70
eb6b3142-cfac-11e8-80e9-00155df02900,Термостат рециркуляционный,,95
1c649762-6ba9-11e7-80d6-00155df02900,Холодильник,,50
6a7d7852-5fba-11e7-80d6-00155df02900,Плотномер,,65
8fe511f5-8f22-11e7-80d8-00155df02900,Амплификатор,,80
38179518-4e72-11e2-b482-b614f2bbba79,Спектрофотометр,,95
1218e81c-7b7e-11e8-80e5-00155df02900,Изолятор,,95
421e2bb2-2eb0-11e5-80c5-00505692e771,Термошейкер,,50
b1fdf9c0-160f-11e3-a533-b614f2bbba79,Холодильник,,70
ec1133c9-2415-11e6-80e4-00505692e771,Хроматограф жидкостный,,90
0c568251-8f22-11e7-80d8-00155df02900,Термометр,,50
836cb05a-7a44-11e5-80d0-00505692e771,Хроматограф жидкостный,,55
d9530f2f-cbb6-11e8-80e9-00155df02900,Система капиллярного электрофореза,,55
1be192c9-d184-11e5-80d8-00505692e771,Весы,,75
7472e962-8e5a-11e8-80e5-00155df02900,Дозатор,,80
0ca66ba0-da79-11e2-8893-b614f2bbba79,Сухожаровой шкаф,,55
d06a5206-4b7a-11e7-80d6-00155df02900,Производственное оборудование,,85
fda9f7a2-c7c9-11e0-8800-b614f2bbba79,Автоматизированная система для клеточного клонирования,,100
090d5a55-c9fc-11e7-80e0-00155df02900,Шейкер-CO2-инкубатор,,85
9afb7e0c-db6d-11e8-80ee-00155df02900,Весы,,100
dc877c49-cdec-11e7-80e0-00155df02900,Лабораторная мебель,,85
808fa26b-ae39-11e2-b732-b614f2bbba79,Хроматограф жидкостный,,70
d18aae54-05c3-11e8-80e0-00155df02900,Термогигрометр,,50
96ad23a0-7d9a-11e7-80d7-00155df02900,Установка тангенциальной фильтрации,,70
8392404a-f2a4-11e6-80d2-00155df02900,Хроматограф жидкостный,,55
750efe80-317e-11e7-80d6-00155df02900,Морозильник,,65
54161063-8f22-11e7-80d8-00155df02900,Термостат твердотельный,,55
2032de9c-0b6f-11e4-9b13-6ee664173b4c,Автоклав,,85
60ac0799-d4d9-11e7-80e0-00155df02900,Система очистки воды,,65
c4282806-8b1d-11e3-8b04-6ee664173b4c,Инженерное оборудование,,90
f1f42913-8aeb-11e6-80f6-00505692e771,Хроматограф жидкостный,,100
4e3ab723-c6ec-11e3-8903-6ee664173b4c,Производственное оборудование,,75
25023c78-84f6-11e8-80e5-00155df02900,Производственное оборудование,,80
2c4e6328-4ad4-11e8-80e2-00155df02900,Производственное оборудование,,55
62eb9500-e938-11e6-80d2-00155df02900,Ротационный испаритель,,70
5453d7e9-4765-11e7-80d6-00155df02900,Анализатор химический,,90
5749699d-f6b8-11e7-80e0-00155df02900,CO2-инкубатор,,95
6fac800d-939f-11e7-80da-00155df02900,Поляриметр,,90
1fe65806-1b03-11e8-80e0-00155df02900,Холодильник,,85
56aba5e7-2a2e-11e5-80c5-00505692e771,Производственное оборудование,,55
3fbdac42-de71-11e7-80e0-00155df02900,Производственное оборудование,,80
2e2ebec1-a4bf-11e5-80d6-00505692e771,Холодильник,,85
a3ae9fdd-46ab-11e7-80d6-00155df02900,Камера для электрофореза,,75
5bcbe248-73cb-11e4-80be-00505692e771,Производственное оборудование,,80
d1b8372d-c53d-11e7-80e0-00155df02900,Производственное оборудование,,90
b9bd237a-8f22-11e7-80d8-00155df02900,ИК-термометр,,100
a8f71d1c-a255-11e5-80d6-00505692e771,Реактор,,95
571665a5-a2bb-11de-a428-005056c00008,Инженерное оборудование,,100
8e55a20c-2940-11e5-80c0-00505692e771,Хроматограф жидкостный,,75
bd944e24-643d-11e1-a97d-b614f2bbba79,Генератор чистого азота,,90
cbaab204-8f22-11e7-80d8-00155df02900,Производственное оборудование,,80
405db8b0-dc53-11e8-80ee-00155df02900,Производственное оборудование,,55
1697dfcb-e42a-11e7-80e0-00155df02900,Шейкер,,90
459ccf26-5fbf-11e7-80d6-00155df02900,Ламинар,,55
5f8d0c2d-e6dc-11e7-80e0-00155df02900,Производственное оборудование,,80
571665a0-a2bb-11de-a428-005056c00008,Инженерное оборудование,,50
30366239-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,100
71fb27a7-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,65
4e1b75fe-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,80
0e8e0a25-e71d-11e6-80d2-00155df02900,Весы,,70
a09df99f-2792-11e8-80e1-00155df02900,Производственное оборудование,,65
f561c3e9-e4a8-11e7-80e0-00155df02900,Хроматограф жидкостный,,65
806e8978-cb7b-11e7-80e0-00155df02900,Проточный цитофлуориметр,,65
adc315ad-8f22-11e7-80d8-00155df02900,Вошер,,95
af3cf038-870b-11e7-80d7-00155df02900,Центрифуга,,95
9e592e59-7f14-11e6-80f6-00505692e771,Камера для электрофореза,,85
fab854f3-6264-11e8-80e5-00155df02900,Производственное оборудование,,90
368bbe76-1934-11e3-a533-b614f2bbba79,Автоклав,,85
adc315a9-8f22-11e7-80d8-00155df02900,Хроматограф жидкостный,,85
9f2132c6-0de8-11e2-b482-b614f2bbba79,Центрифуга,,55
4223db0b-8f22-11e7-80d8-00155df02900,Камера для электрофореза,,75
4e1b75ec-8f22-11e7-80d8-00155df02900,Система очистки воды,,65
0f737b78-d4a0-11e6-80c8-00155df02900,pH-метр,,70
c6a0e2cd-bd45-11e7-80e0-00155df02900,Морозильник,,75
e01feebe-e23b-11e6-80d2-00155df02900,Прибор для проверки целостности фильтров,,90
056ad90d-d15a-11e5-80d8-00505692e771,Морозильник,,65
84ca380b-a720-11e6-80fa-00505692e771,Спектрофотометр,,65
66a208c8-8ad0-11e8-80e5-00155df02900,Дозатор,,50
5e9463d2-a310-11e5-80d6-00505692e771,Термостат рециркуляционный,,55
df6aed16-f404-11e5-80dc-00505692e771,Производственное оборудование,,75
7ab12b81-cdab-11e6-80c6-00155df02900,Масс-спектрометр,,55
4af215a7-e976-11e7-80e0-00155df02900,Детектор,,55
149531e1-65a0-11e8-80e5-00155df02900,Холодильник,,100
c7adca11-9dd8-11e7-80de-00155df02900,Ламинар,,80
f2a74491-a144-11e8-80e5-00155df02900,Хроматограф жидкостный,,80
3a1d002d-8a49-11e3-8527-b614f2bbba79,Инженерное оборудование,,55
d8fb5fbe-6f4f-11e6-80f0-00505692e771,Спектрофотометр,,95
c555f76d-0812-11e9-80ee-00155df02900,Дозатор,,70
66d6f209-e52f-11e1-b482-b614f2bbba79,Станция для фиксации тканей,,85
fb5753e2-293e-11e5-80c0-00505692e771,Хроматограф жидкостный,,95
c70b310f-e705-11e7-80e0-00155df02900,Облучатель бактерицидный,,50
2e00dc6f-55e9-11e4-80bb-00505692e771,Производственное оборудование,,95
785fa29e-6afe-11e7-80d6-00155df02900,Дозатор,,85
d1a2f5d1-8f22-11e7-80d8-00155df02900,Термостат,,85
0c56829b-8f22-11e7-80d8-00155df02900,Магнитная мешалка,,95
6c02eca9-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,95
ae4cbcbf-0fad-11e3-a533-b614f2bbba79,Камера для определения фотостабильности,,95
3a3fc88a-85f1-11e4-80be-00505692e771,Производственное оборудование,,95
aeefcb10-7358-11e6-80f0-00505692e771,Термостат твердотельный,,75
89eeaf53-8bdd-11e7-80d7-00155df02900,Производственное оборудование,,75
4223db3f-8f22-11e7-80d8-00155df02900,Холодильник,,80
0416effa-c625-11e8-80e9-00155df02900,Лабораторная мебель,,50
b9bd234a-8f22-11e7-80d8-00155df02900,Сухожаровой шкаф,,80
0fc86c91-c934-11e7-80e0-00155df02900,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,75
d6006467-9f46-11e5-80d6-00505692e771,Производственное оборудование,,85
7e87bc48-8ad0-11e8-80e5-00155df02900,Термогигрометр,,70
0b19eaf4-9b66-11e6-80fa-00505692e771,Принтер для этикеток,,75
c13f3fdf-a589-11e5-80d6-00505692e771,Производственное оборудование,,65
3631080c-8f22-11e7-80d8-00155df02900,Шейкер-CO2-инкубатор,,80
e709ba1d-f65d-11e0-9589-b614f2bbba79,Производственное оборудование,,75
72974410-8ad0-11e8-80e5-00155df02900,Запайщик пакетов,,70
9f908b6a-2bba-11e5-80c5-00505692e771,Аппарат для сварки термопластиковых трубок,,90
0f796d37-246d-11e0-9437-3279b6ee2664,Инженерное оборудование,,55
80f08e64-66f2-11e7-80d6-00155df02900,Роботизированная станция,,70
324d7eca-9a9f-11e6-80fa-00505692e771,Хроматограф жидкостный,,85
96adbdb3-fd49-11e8-80ee-00155df02900,Производственное оборудование,,50
74f071d7-053f-11e6-80de-00505692e771,Спектрофотометр,,50
ded0262e-e4da-11e4-80be-00505692e771,Синтезатор олигонуклеотидов,,85
764eaec9-3714-11e8-80e1-00155df02900,Генетический анализатор,,70
dd937c23-8f22-11e7-80d8-00155df02900,Ультразвуковая ванна,,65
59ddff0f-146d-11e3-a533-b614f2bbba79,Хроматограф жидкостный,,55
173de1d8-6197-11e0-9c06-3279b6ee2664,Производственное оборудование,,95
fd33b510-a613-11e0-9449-3279b6ee2664,Камера для электрофореза,,55
15ff3a92-d3cd-11e5-80d8-00505692e771,Центрифуга,,50
c1844119-c933-11e6-80c6-00155df02900,Весы,,55
cf48bc4c-edf3-11e6-80d2-00155df02900,Роботизированная станция,,95
ca6d0b90-c8e2-11e6-80c6-00155df02900,Сухожаровой шкаф,,80
81af7cc3-5036-11e7-80d6-00155df02900,Холодильник,,50
2de26a32-2646-11e6-80e4-00505692e771,Производственное оборудование,,75
c1b0e08d-0c58-11e6-80e0-00505692e771,CO2-инкубатор,,90
3c2ba589-8f22-11e7-80d8-00155df02900,Термогигрометр,,100
b3c8c475-d642-11e5-80d8-00505692e771,Инженерное оборудование,,85
f1b058ff-c53f-11e7-80e0-00155df02900,Гомогенизатор,,50
e1d6edb9-2f20-11e7-80d6-00155df02900,Холодильник,,70
4fe77d38-c7a7-11e8-80e9-00155df02900,Компьютерные системы,,75
42f2ce99-1a2b-11df-b6d1-72d93bfbea9b,Производственное оборудование,,85
0488faec-a265-11e5-80d6-00505692e771,Инженерное оборудование,,95
e0accf14-2a2e-11e5-80c5-00505692e771,Производственное оборудование,,85
174ba620-c114-11e6-80c1-e1497160343b,Ламинар,,85
4e1b766a-8f22-11e7-80d8-00155df02900,Морозильник,,90
5ef6e995-7045-11e6-80f0-00505692e771,Источник бесперебойного питания,,55
e38e21ca-8f22-11e7-80d8-00155df02900,Лабораторная мебель,,95
4f09cbf8-484a-11e3-a533-b614f2bbba79,Камера для электрофореза,,100
631f70db-a190-11e5-80d6-00505692e771,Верхнеприводная мешалка,,70
36371629-0b22-11e8-80e0-00155df02900,Хроматограф жидкостный,,85
350bdda8-aa29-11e5-80d6-00505692e771,Насос,,80
2b825fd4-b1da-11e8-80e8-00155df02900,Инженерное оборудование,,90
8ea5cf43-bfd3-11e7-80e0-00155df02900,Амплификатор,,95
1e440ea4-8f22-11e7-80d8-00155df02900,Аспиратор,,65
f0aea80d-b2f5-11e6-80bb-825bcfbffb7d,Микропланшетный ридер,,50
affbda24-8643-11e7-80d7-00155df02900,ЗИП,,95
ca8811a5-270e-11e5-80c0-00505692e771,Система очистки воды,,50
4e1b75f4-8f22-11e7-80d8-00155df02900,Холодильник,,70
b4339a63-844d-11e8-80e5-00155df02900,Производственное оборудование,,85
8acb2260-c9f3-11e7-80e0-00155df02900,Производственное оборудование,,95
4223db37-8f22-11e7-80d8-00155df02900,Камера для электрофореза,,50
6ec781b1-659f-11e8-80e5-00155df02900,Хроматограф жидкостный,,70
dd937c0f-8f22-11e7-80d8-00155df02900,Термостат твердотельный,,95
a82b7e1e-008b-11e6-80de-00505692e771,Инженерное оборудование,,80
54161043-8f22-11e7-80d8-00155df02900,НЕ ИСПОЛЬЗОВАТЬ Лабораторное оборудование,,50
89ecd20f-8f22-11e7-80d8-00155df02900,Инженерное оборудование,,65
66a207de-8ad0-11e8-80e5-00155df02900,Дозатор,,85
fdcf3032-a311-11e5-80d6-00505692e771,Термостат рециркуляционный,,95
0c56825b-8f22-11e7-80d8-00155df02900,Производственное оборудование,,50
1b8b66d6-0be1-11e8-80e0-00155df02900,Производственное оборудование,,90
c060bc6a-b342-11e7-80de-00155df02900,Промыватель микропланшетный,,90
cdcf082f-5fa7-11e6-80e8-00505692e771,Хроматограф жидкостный,,100
a17fbbff-63ff-11e8-80e5-00155df02900,Посудомоечная машина,,85
8f5d171c-2ff1-11e3-a533-b614f2bbba79,Производственное оборудование,,75
dd937c33-8f22-11e7-80d8-00155df02900,Спектрофотометр,,90
9276dc34-5cd1-11e7-80d6-00155df02900,Источник бесперебойного питания,,80
974a6274-434f-11e6-80e8-00505692e771,Шейкер-CO2-инкубатор,,70
7e87bc88-8ad0-11e8-80e5-00155df02900,Дозатор,,75
e6eab93e-1d50-11e8-80e0-00155df02900,Складское оборудование,,75
c895b2ef-9ca9-11e8-80e5-00155df02900,Дозатор,,85
931f7c50-2c10-11e8-80e1-00155df02900,Автоклав,,55
723d9c97-d672-11e7-80e0-00155df02900,Льдогенератор,,50
41b9ce4b-bca3-11e8-80e9-00155df02900,Система капиллярного электрофореза,,85
5100b7d1-5456-11e8-80e2-00155df02900,Система капиллярного электрофореза,,80
d1a2f541-8f22-11e7-80d8-00155df02900,Секвенатор,,85
42ac87df-0b3c-11e4-9b13-6ee664173b4c,Шейкер-CO2-инкубатор,,85
c9f197ba-d6be-11e8-80ed-00155df02900,Дозатор,,50
fb6b5ac1-8050-11e0-9449-3279b6ee2664,Прибор для определения прочности и размеров таблеток,,100
a0c26f46-f55c-11e4-80be-00505692e771,Биоробот,,85
6c9ca6e9-8ad0-11e8-80e5-00155df02900,Дозатор,,95
8516f53a-386b-11e6-80e8-00505692e771,Установка тангенциальной фильтрации,,75
4e1b7630-8f22-11e7-80d8-00155df02900,Холодильник,,55
7749c5ad-aa11-11e5-80d6-00505692e771,Вытяжной шкаф,,95
9aa24c38-71d6-11e7-80d6-00155df02900,Система капиллярного электрофореза,,90
dbfe0b60-b569-11e7-80e0-00155df02900,Магнитная мешалка,,95
bb456d32-063a-11e6-80de-00505692e771,Спектрофотометр,,95
405bd4ba-43cb-11e8-80e1-00155df02900,Холодильник,,65
6b27481e-c402-11e5-80d6-00505692e771,Шейкер-CO2-инкубатор,,80
60f0d9dd-0edd-11e7-80d6-00155df02900,Осмометр,,100
fb6b5aae-8050-11e0-9449-3279b6ee2664,Аппарат для сварки термопластиковых трубок,,80
184bcb4b-8f22-11e7-80d8-00155df02900,Манипулятор переносящий,,70
9b476faf-30ad-11e3-a533-b614f2bbba79,Производственное оборудование,,90
5d7bbbe9-27f6-11e6-80e4-00505692e771,Холодильник,,95
f15a3c7c-c1f4-11e6-80ba-eeb16abacdb0,Автоклав,,90
c1d65108-c078-11e3-8903-6ee664173b4c,Инженерное оборудование,,95
fd0126c3-c9fe-11e7-80e0-00155df02900,Насос,,50
69f79e4c-cada-11e3-8903-6ee664173b4c,Производственное оборудование,,85
6978a7ba-949c-11e7-80dc-00155df02900,Производственное оборудование,,80
f744bfcd-d8d8-11e7-80e0-00155df02900,Весы,,100
bfcdaeb5-449b-11e8-80e1-00155df02900,Хроматограф жидкостный,,80
71a90386-3a6d-11e4-9ec4-6ee664173b4c,Хроматограф жидкостный,,55
1309df09-d4c8-11e6-80c8-00155df02900,Центрифуга,,100
a1d2944b-8f22-11e7-80d8-00155df02900,Весы,,85
0c568281-8f22-11e7-80d8-00155df02900,Насос,,70
0c8baab9-a5f8-11e0-9449-3279b6ee2664,Хроматограф жидкостный,,65
60a9cbc1-8ad0-11e8-80e5-00155df02900,Дозатор,,90
6c02ecb7-8f22-11e7-80d8-00155df02900,Шейкер-CO2-инкубатор,,55
5febb1eb-2ad7-11e5-80c5-00505692e771,Роботизированная станция,,55
3258b42c-4aff-11e4-91ba-6ee664173b4c,Производственное оборудование,,100
682d3dc0-c42c-11e5-80d6-00505692e771,Система капиллярного электрофореза,,100
4d74eb4d-c85f-11e7-80e0-00155df02900,Ламинар,,70
11583ba6-e9f3-11e5-80d8-00505692e771,Низкотемпературная ловушка,,50
ea821ce8-d164-11e5-80d8-00505692e771,Диспенсер,,50
1e440e30-8f22-11e7-80d8-00155df02900,Холодильник,,75
a12e8780-485b-11e3-a533-b614f2bbba79,Секвенатор,,90
